Beam Size, Lenpen, WER
101,5.3,12.556732223903175
101,5.4,12.586989409984872
101,5.5,12.607160867372668
101,5.6,12.627332324760465
101,5.7,12.607160867372668
101,5.8,12.586989409984872
101,5.9,12.59707513867877
101,6.0,12.63741805345436
101,6.1,12.667675239536056
101,6.2,12.667675239536056
101,6.3,12.677760968229954
101,6.4,12.677760968229954
101,6.5,12.687846696923852
101,6.6,12.69793242561775
101,6.7,12.69793242561775
101,6.8,12.69793242561775
101,6.9,12.687846696923852
101,7.0,12.708018154311649
101,7.1,12.738275340393344
101,7.2,12.748361069087242
101,7.3,12.748361069087242
101,7.4,12.798789712556731
101,7.5,12.788703983862836
101,7.6,12.798789712556731
101,7.7,12.818961169944528
101,7.8,12.818961169944528
101,7.9,12.85930408472012
101,8.0,12.879475542107915
101,8.1,12.899646999495712
101,8.2,12.939989914271306
101,8.3,12.950075642965205
101,8.4,12.950075642965205
101,8.5,12.950075642965205
101,8.6,12.950075642965205
101,8.7,12.970247100353
101,8.8,12.9803328290469
101,8.9,13.000504286434694
101,9.0,12.990418557740798
101,9.1,12.970247100353
101,9.2,12.970247100353
101,9.3,12.9803328290469
101,9.4,12.9803328290469
101,9.5,12.990418557740798
101,9.6,12.990418557740798
101,9.7,12.9803328290469
101,9.8,12.9803328290469
101,9.9,13.010590015128592
101,10.0,13.050932929904183
4,3.6,12.173474533535048
4,3.7,12.16338880484115
4,3.8,12.16338880484115
4,3.9,12.153303076147251
4,4.0,12.16338880484115
4,4.1,12.16338880484115
4,4.2,12.193645990922844
4,4.3,12.16338880484115
4,4.4,12.173474533535048
4,4.5,12.173474533535048
4,4.6,12.153303076147251
4,4.7,12.16338880484115
4,4.8,12.16338880484115
4,4.9,12.183560262228946
4,5.0,12.183560262228946
4,5.1,12.193645990922844
4,5.2,12.193645990922844
4,5.3,12.203731719616744
4,5.4,12.254160363086234
4,5.5,12.274331820474028
4,5.6,12.294503277861825
4,5.7,12.304589006555725
4,5.8,12.294503277861825
4,5.9,12.294503277861825
4,6.0,12.31467473524962
4,6.1,12.344931921331316
4,6.2,12.344931921331316
4,6.3,12.344931921331316
4,6.4,12.355017650025214
4,6.5,12.355017650025214
4,6.6,12.365103378719112
4,6.7,12.365103378719112
4,6.8,12.37518910741301
4,6.9,12.365103378719112
4,7.0,12.365103378719112
4,7.1,12.365103378719112
4,7.2,12.365103378719112
4,7.3,12.365103378719112
4,7.4,12.405446293494704
4,7.5,12.415532022188604
4,7.6,12.415532022188604
4,7.7,12.415532022188604
4,7.8,12.425617750882502
4,7.9,12.4357034795764
4,8.0,12.4357034795764
4,8.1,12.455874936964197
4,8.2,12.476046394351991
4,8.3,12.48613212304589
4,8.4,12.48613212304589
4,8.5,12.496217851739788
4,8.6,12.516389309127584
4,8.7,12.516389309127584
4,8.8,12.556732223903175
4,8.9,12.556732223903175
4,9.0,12.556732223903175
4,9.1,12.54664649520928
4,9.2,12.556732223903175
4,9.3,12.556732223903175
4,9.4,12.566817952597075
4,9.5,12.566817952597075
4,9.6,12.566817952597075
4,9.7,12.566817952597075
4,9.8,12.566817952597075
4,9.9,12.59707513867877
4,10.0,12.617246596066568
103,-10.0,56.01613716591024
103,-9.9,55.97579425113464
103,-9.8,55.97579425113464
103,-9.7,55.97579425113464
103,-9.6,55.96570852244075
103,-9.5,55.94553706505295
103,-9.4,55.94553706505295
103,-9.3,55.93545133635905
103,-9.2,55.87493696419566
103,-9.1,55.87493696419566
103,-9.0,55.87493696419566
103,-8.9,55.854765506807865
103,-8.8,55.84467977811397
103,-8.7,55.824508320726174
103,-8.6,55.824508320726174
103,-8.5,55.79425113464448
103,-8.4,55.79425113464448
103,-8.3,55.75390821986888
103,-8.2,55.72365103378719
103,-8.1,55.6833081190116
103,-8.0,55.6833081190116
103,-7.9,55.6631366616238
103,-7.8,55.63287947554211
103,-7.7,55.61270801815432
103,-7.6,55.542107917297024
103,-7.5,55.50176500252143
103,-7.4,55.481593545133634
103,-7.3,55.421079172970245
