Beam Size, Lenpen, WER
58,-10.0,44.71003530005043
58,-9.9,44.71003530005043
58,-9.8,44.65960665658094
58,-9.7,44.609178013111446
58,-9.6,44.59909228441755
58,-9.5,44.53857791225416
58,-9.4,44.49823499747857
58,-9.3,44.49823499747857
58,-9.2,44.49823499747857
58,-9.1,44.48814926878467
58,-9.0,44.447806354009074
58,-8.9,44.40746343923348
58,-8.8,44.3267776096823
58,-8.7,44.3166918809884
58,-8.6,44.26626323751891
58,-8.5,44.22592032274332
58,-8.4,44.11497730711044
58,-8.3,44.05446293494705
58,-8.2,44.06454866364095
58,-8.1,44.06454866364095
58,-8.0,44.05446293494705
58,-7.9,43.90317700453858
58,-7.8,43.84266263237519
58,-7.7,43.7720625315179
58,-7.6,43.761976802824
58,-7.5,43.75189107413011
58,-7.4,43.67120524457892
58,-7.3,43.66111951588502
58,-7.2,43.651033787191125
58,-7.1,43.61069087241553
58,-7.0,43.530005042864346
58,-6.9,43.44931921331316
58,-6.8,43.37871911245588
58,-6.7,43.29803328290469
58,-6.6,43.18709026727181
58,-6.5,43.035804336863336
58,-6.4,43.005547150781645
58,-6.3,42.95511850731215
58,-6.2,42.934947049924354
58,-6.1,42.90468986384266
58,-6.0,42.82400403429148
58,-5.9,42.75340393343419
58,-5.8,42.75340393343419
58,-5.7,42.6828038325769
58,-5.6,42.67271810388301
58,-5.5,42.67271810388301
58,-5.4,42.67271810388301
58,-5.3,42.60211800302572
58,-5.2,42.58194654563792
58,-5.1,42.49117498739284
58,-5.0,42.42057488653556
58,-4.9,42.42057488653556
58,-4.8,42.40040342914776
58,-4.7,42.32980332829047
58,-4.6,42.24911749873928
58,-4.5,42.24911749873928
58,-4.4,42.24911749873928
58,-4.3,42.12808875441251
58,-4.2,42.05748865355522
58,-4.1,41.93645990922844
58,-4.0,41.88603126575895
58,-3.9,41.85577407967725
58,-3.8,41.81543116490167
58,-3.7,41.69440242057489
58,-3.6,41.54311649016641
58,-3.5,41.48260211800302
58,-3.4,41.23045890065557
58,-3.3,41.23045890065557
58,-3.2,41.10943015632879
58,-3.1,41.02874432677761
58,-3.0,40.82702975289965
58,-2.9,40.695915279878975
58,-2.8,40.59505799293999
58,-2.7,40.5244578920827
58,-2.6,40.413514876449824
58,-2.5,40.35300050428644
58,-2.4,40.30257186081695
58,-2.3,40.27231467473525
58,-2.2,40.10085728693898
58,-2.1,40.0
58,-2.0,39.81845688350983
58,-1.9,39.65708522440746
58,-1.8,39.33434190620272
58,-1.7,39.183055975794254
58,-1.6,39.04185577407968
58,-1.5,38.840141200201714
58,-1.4,38.66868381240545
58,-1.3,38.03328290468986
58,-1.2,37.76096822995461
58,-1.1,37.52899646999496
58,-1.0,36.70196671709531
58,-0.9,35.93545133635905
58,-0.8,34.987392839132625
58,-0.7,33.68633383761977
58,-0.6,31.40695915279879
58,-0.5,28.946041351487644
58,-0.4,27.060010085728692
58,-0.3,24.57892082702975
58,-0.2,19.324256177508826
58,-0.1,16.36913767019667
58,0.0,14.09984871406959
58,0.1,12.082702975289966
58,0.2,12.133131618759457
58,0.3,11.850731215330308
58,0.4,11.749873928391326
58,0.5,11.759959657085224
58,0.6,11.79021684316692
58,0.7,11.79021684316692
58,0.8,11.79021684316692
58,0.9,11.860816944024206
58,1.0,11.8910741301059
58,1.1,11.921331316187594
58,1.2,11.971759959657083
58,1.3,11.99193141704488
58,1.4,11.99193141704488
58,1.5,11.99193141704488
58,1.6,12.00201714573878
58,1.7,12.00201714573878
58,1.8,12.012102874432678
58,1.9,12.00201714573878
58,2.0,12.012102874432678
58,2.1,12.022188603126576
58,2.2,12.032274331820474
58,2.3,12.062531517902167
58,2.4,12.10287443267776
58,2.5,12.082702975289966
58,2.6,12.072617246596067
58,2.7,12.092788703983862
58,2.8,12.10287443267776
58,2.9,12.123045890065557
58,3.0,12.123045890065557
58,3.1,12.143217347453351
58,3.2,12.153303076147251
58,3.3,12.16338880484115
58,3.4,12.183560262228946
58,3.5,12.193645990922844
58,3.6,12.183560262228946
58,3.7,12.183560262228946
58,3.8,12.183560262228946
58,3.9,12.183560262228946
58,4.0,12.173474533535048
58,4.1,12.173474533535048
58,4.2,12.16338880484115
58,4.3,12.153303076147251
58,4.4,12.16338880484115
58,4.5,12.183560262228946
58,4.6,12.21381744831064
58,4.7,12.203731719616744
58,4.8,12.203731719616744
58,4.9,12.22390317700454
58,5.0,12.193645990922844
58,5.1,12.22390317700454
58,5.2,12.21381744831064
58,5.3,12.22390317700454
58,5.4,12.233988905698435
58,5.5,12.254160363086234
58,5.6,12.254160363086234
58,5.7,12.264246091780132
58,5.8,12.274331820474028
58,5.9,12.254160363086234
58,6.0,12.274331820474028
58,6.1,12.274331820474028
58,6.2,12.284417549167928
58,6.3,12.334846192637418
58,6.4,12.32476046394352
58,6.5,12.334846192637418
58,6.6,12.355017650025214
58,6.7,12.405446293494704
58,6.8,12.425617750882502
58,6.9,12.4357034795764
58,7.0,12.4357034795764
58,7.1,12.445789208270298
58,7.2,12.465960665658091
58,7.3,12.48613212304589
58,7.4,12.506303580433686
58,7.5,12.516389309127584
58,7.6,12.526475037821482
58,7.7,12.526475037821482
58,7.8,12.556732223903175
58,7.9,12.576903681290974
58,8.0,12.627332324760465
58,8.1,12.627332324760465
58,8.2,12.657589510842158
58,8.3,12.657589510842158
58,8.4,12.667675239536056
58,8.5,12.677760968229954
58,8.6,12.677760968229954
58,8.7,12.667675239536056
58,8.8,12.657589510842158
58,8.9,12.657589510842158
58,9.0,12.677760968229954
58,9.1,12.708018154311649
58,9.2,12.708018154311649
58,9.3,12.708018154311649
58,9.4,12.708018154311649
58,9.5,12.718103883005549
58,9.6,12.69793242561775
58,9.7,12.708018154311649
58,9.8,12.69793242561775
58,9.9,12.708018154311649
58,10.0,12.718103883005549
43,-10.0,38.356026222894606
43,-9.9,38.356026222894606
43,-9.8,38.30559757942511
43,-9.7,38.24508320726172
43,-9.6,38.23499747856783
43,-9.5,38.15431164901664
43,-9.4,38.14422592032275
43,-9.3,38.134140191628845
43,-9.2,38.134140191628845
43,-9.1,38.11396873424105
43,-9.0,38.04336863338376
43,-8.9,38.01311144730207
43,-8.8,37.95259707513868
43,-8.7,37.93242561775088
43,-8.6,37.8618255168936
43,-8.5,37.78113968734241
43,-8.4,37.67019667170953
43,-8.3,37.62985375693394
43,-8.2,37.63993948562784
43,-8.1,37.63993948562784
43,-8.0,37.62985375693394
43,-7.9,37.47856782652546
43,-7.8,37.41805345436208
43,-7.7,37.3171961674231
43,-7.6,37.2970247100353
43,-7.5,37.2667675239536
43,-7.4,37.18608169440242
43,-7.3,37.115481593545134
43,-7.2,37.10539586485123
43,-7.1,37.07513867876954
43,-7.0,37.00453857791226
43,-6.9,36.92385274836107
43,-6.8,36.85325264750378
43,-6.7,36.79273827534039
43,-6.6,36.71205244578921
43,-6.5,36.60110943015633
43,-6.4,36.57085224407464
43,-6.3,36.52042360060514
43,-6.2,36.48008068582955
43,-6.1,36.43973777105396
43,-6.0,36.34896621280888
43,-5.9,36.288451840645486
43,-5.8,36.288451840645486
43,-5.7,36.2581946545638
43,-5.6,36.27836611195159
43,-5.5,36.27836611195159
43,-5.4,36.24810892586989
43,-5.3,36.1875945537065
43,-5.2,36.137165910237016
43,-5.1,36.066565809379725
43,-5.0,36.01613716591024
43,-4.9,36.006051437216335
43,-4.8,35.985879979828546
43,-4.7,35.92536560766516
43,-4.6,35.86485123550177
43,-4.5,35.84467977811397
43,-4.4,35.83459404942007
43,-4.3,35.79425113464448
43,-4.2,35.73373676248109
43,-4.1,35.72365103378719
43,-4.0,35.6530509329299
43,-3.9,35.63287947554211
43,-3.8,35.612708018154315
43,-3.7,35.51185073121533
43,-3.6,35.390821986888554
43,3.6,12.203731719616744
43,3.7,12.203731719616744
43,3.8,12.203731719616744
43,3.9,12.203731719616744
43,4.0,12.193645990922844
43,4.1,12.193645990922844
43,4.2,12.183560262228946
43,4.3,12.173474533535048
43,4.4,12.183560262228946
43,4.5,12.203731719616744
43,4.6,12.233988905698435
43,4.7,12.22390317700454
43,4.8,12.22390317700454
43,4.9,12.233988905698435
43,5.0,12.203731719616744
43,5.1,12.233988905698435
43,5.2,12.22390317700454
43,5.3,12.254160363086234
43,5.4,12.264246091780132
43,5.5,12.284417549167928
43,5.6,12.284417549167928
43,5.7,12.294503277861825
43,5.8,12.304589006555725
43,5.9,12.31467473524962
43,6.0,12.334846192637418
43,6.1,12.334846192637418
43,6.2,12.344931921331316
43,6.3,12.395360564800807
43,6.4,12.385274836106907
43,6.5,12.415532022188604
43,6.6,12.4357034795764
43,6.7,12.455874936964197
43,6.8,12.465960665658091
43,6.9,12.476046394351991
43,7.0,12.476046394351991
43,7.1,12.48613212304589
43,7.2,12.506303580433686
43,7.3,12.526475037821482
43,7.4,12.54664649520928
43,7.5,12.556732223903175
43,7.6,12.566817952597075
43,7.7,12.576903681290974
43,7.8,12.607160867372668
43,7.9,12.627332324760465
43,8.0,12.677760968229954
43,8.1,12.667675239536056
43,8.2,12.69793242561775
43,8.3,12.69793242561775
43,8.4,12.69793242561775
43,8.5,12.708018154311649
43,8.6,12.708018154311649
43,8.7,12.69793242561775
43,8.8,12.677760968229954
43,8.9,12.687846696923852
43,9.0,12.708018154311649
43,9.1,12.738275340393344
43,9.2,12.738275340393344
43,9.3,12.738275340393344
43,9.4,12.738275340393344
43,9.5,12.738275340393344
43,9.6,12.718103883005549
43,9.7,12.728189611699444
43,9.8,12.718103883005549
43,9.9,12.738275340393344
43,10.0,12.748361069087242
124,-10.0,62.60211800302572
124,-9.9,62.60211800302572
124,-9.8,62.60211800302572
124,-9.7,62.58194654563792
124,-9.6,62.58194654563792
124,-9.5,62.57186081694402
124,-9.4,62.52143217347454
124,-9.3,62.52143217347454
124,-9.2,62.53151790216843
124,-9.1,62.50126071608674
124,-9.0,62.450832072617246
124,-8.9,62.450832072617246
124,-8.8,62.42057488653556
124,-8.7,62.40040342914776
124,-8.6,62.360060514372165
124,-8.5,62.34997478567826
124,-8.4,62.28946041351488
124,-8.3,62.28946041351488
124,-8.2,62.28946041351488
124,-8.1,62.27937468482098
124,-8.0,62.26928895612708
124,-7.9,62.18860312657589
124,-7.8,62.20877458396369
124,-7.7,62.18860312657589
124,-7.6,62.18860312657589
124,-7.5,62.18860312657589
124,-7.4,62.12808875441251
124,-7.3,62.08774583963692
124,-7.2,62.08774583963692
124,-7.1,62.077660110943015
124,-7.0,62.04740292486132
124,-6.9,61.986888552697934
124,-6.8,61.95663136661624
124,-6.7,61.896116994452846
124,-6.6,61.81543116490167
124,-6.5,61.74483106404438
124,-6.4,61.714573877962685
124,-6.3,61.67423096318709
124,-6.2,61.654059505799296
124,-6.1,61.654059505799296
124,-6.0,61.6238023197176
124,-5.9,61.54311649016641
124,-5.8,61.49268784669693
124,-5.7,61.40191628845184
124,-5.6,61.42208774583964
124,-5.5,61.35148764498235
124,-5.4,61.34140191628845
124,-5.3,61.280887544125065
124,-5.2,61.280887544125065
124,-5.1,61.18003025718608
124,-5.0,61.18003025718608
124,-4.9,61.19011598587998
124,-4.8,61.18003025718608
124,-4.7,61.12960161371659
124,-4.6,61.10943015632879
124,-4.5,61.03883005547151
