Beam Size, Lenpen, WER
6, 0.9, 11.870902672718104
6, 1.0, 11.870902672718104
6, 1.1, 11.870902672718104
6, 1.2, 11.931417044881492
6, 1.3, 11.94150277357539
6, 1.4, 11.991931417044881
6, 1.5, 12.022188603126576
6, 1.6, 12.072617246596067
6, 1.7, 12.112960161371658
6, 1.8, 12.133131618759455
6, 1.9, 12.173474533535048
6, 2.0, 12.16338880484115
6, 2.1, 12.153303076147251
6, 2.2, 12.16338880484115
6, 2.3, 12.183560262228946
6, 2.4, 12.193645990922844
6, 2.5, 12.203731719616743
6, 2.6, 12.203731719616743
6, 2.7, 12.203731719616743
6, 2.8, 12.274331820474028
6, 2.9, 12.294503277861825
6, 3.0, 12.334846192637418
6, 3.1, 12.334846192637418
6, 3.2, 12.32476046394352
6, 3.3, 12.334846192637418
6, 3.4, 12.334846192637418
6, 3.5, 12.355017650025214
7, 0.1, 11.790216843166919
7, 0.2, 11.719616742309633
7, 0.3, 11.689359556227938
7, 0.4, 11.689359556227938
7, 0.5, 11.739788199697427
7, 0.6, 11.67927382753404
7, 0.7, 11.749873928391326
7, 0.8, 11.800302571860817
7, 0.9, 11.880988401412003
7, 1.0, 11.880988401412003
7, 1.1, 11.870902672718104
7, 1.2, 11.931417044881492
7, 1.3, 11.971759959657085
7, 1.4, 12.022188603126576
7, 1.5, 12.05244578920827
7, 1.6, 12.082702975289966
7, 1.7, 12.133131618759455
7, 1.8, 12.143217347453353
7, 1.9, 12.183560262228946
7, 2.0, 12.173474533535048
7, 2.1, 12.16338880484115
7, 2.2, 12.173474533535048
7, 2.3, 12.193645990922844
7, 2.4, 12.203731719616743
7, 2.5, 12.21381744831064
7, 2.6, 12.21381744831064
7, 2.7, 12.21381744831064
7, 2.8, 12.254160363086234
7, 2.9, 12.274331820474028
7, 3.0, 12.314674735249621
7, 3.1, 12.304589006555723
7, 3.2, 12.264246091780132
7, 3.3, 12.274331820474028
7, 3.4, 12.274331820474028
7, 3.5, 12.294503277861825
8, 0.1, 11.810388300554715
8, 0.2, 11.739788199697427
8, 0.3, 11.709531013615734
8, 0.4, 11.709531013615734
8, 0.5, 11.759959657085224
8, 0.6, 11.719616742309633
8, 0.7, 11.790216843166919
8, 0.8, 11.84064548663641
8, 0.9, 11.921331316187594
8, 1.0, 11.921331316187594
8, 1.1, 11.921331316187594
8, 1.2, 12.00201714573878
8, 1.3, 12.042360060514373
8, 1.4, 12.082702975289966
8, 1.5, 12.112960161371658
8, 1.6, 12.143217347453353
8, 1.7, 12.173474533535048
8, 1.8, 12.193645990922844
8, 1.9, 12.21381744831064
8, 2.0, 12.21381744831064
8, 2.1, 12.193645990922844
8, 2.2, 12.082702975289966
8, 2.3, 12.10287443267776
8, 2.4, 12.092788703983862
8, 2.5, 12.042360060514373
8, 2.6, 12.042360060514373
8, 2.7, 12.05244578920827
8, 2.8, 12.042360060514373
8, 2.9, 12.042360060514373
8, 3.0, 12.05244578920827
8, 3.1, 12.042360060514373
8, 3.2, 12.062531517902169
8, 3.3, 12.032274331820474
8, 3.4, 12.032274331820474
8, 3.5, 12.05244578920827
9, 0.1, 12.123045890065557
9, 0.2, 12.133131618759455
9, 0.3, 12.082702975289966
9, 0.4, 12.092788703983862
9, 0.5, 12.082702975289966
9, 0.6, 12.082702975289966
9, 0.7, 12.082702975289966
9, 0.8, 12.062531517902169
9, 0.9, 12.082702975289966
