Beam Size, Lenpen, WER
9, 1.8, 91.72970247100353
9, 1.9, 91.8709026727181
9, 2.0, 92.05244578920826
9, 2.1, 92.16338880484115
9, 2.2, 92.25416036308623
9, 2.3, 92.33484619263741
9, 2.4, 92.4256177508825
9, 2.5, 92.49621785173979
9, 2.6, 92.53656076651538
9, 2.7, 92.57690368129097
9, 2.8, 92.65758951084216
9, 2.9, 92.68784669692386
9, 3.0, 92.69793242561775
9, 3.1, 92.71810388300555
9, 3.2, 92.78870398386283
9, 3.3, 92.82904689863842
9, 3.4, 92.84921835602623
9, 3.5, 92.88956127080182
10, 0.1, 83.2072617246596
10, 0.2, 83.2375189107413
10, 0.3, 83.267776096823
10, 0.4, 83.2476046394352
10, 0.5, 83.33837619768028
10, 0.6, 83.83257690368129
10, 0.7, 84.72012102874433
10, 0.8, 86.32375189107412
10, 0.9, 87.32223903177004
10, 1.0, 88.57286938981342
10, 1.1, 89.39989914271307
10, 1.2, 89.79324256177509
10, 1.3, 90.2672718103883
10, 1.4, 90.8219868885527
10, 1.5, 91.24558749369642
10, 1.6, 91.57841654059506
10, 1.7, 91.83055975794251
10, 1.8, 91.9314170448815
10, 1.9, 92.11296016137166
10, 2.0, 92.25416036308623
10, 2.1, 92.29450327786182
10, 2.2, 92.33484619263741
10, 2.3, 92.4155320221886
10, 2.4, 92.4457892082703
10, 2.5, 92.54664649520927
10, 2.6, 92.60716086737267
10, 2.7, 92.61724659606656
10, 2.8, 92.71810388300555
10, 2.9, 92.73827534039334
10, 3.0, 92.80887544125063
10, 3.1, 92.83913262733232
10, 3.2, 92.87947554210791
10, 3.3, 92.87947554210791
10, 3.4, 92.9601613716591
10, 3.5, 93.0206757438225
11, 0.1, 83.64094805849723
11, 0.2, 83.65103378719112
11, 0.3, 83.66111951588502
11, 0.4, 83.68129097327282
11, 0.5, 83.7720625315179
11, 0.6, 84.3469490670701
11, 0.7, 85.14372163388805
11, 0.8, 86.37418053454363
11, 0.9, 87.86686838124055
11, 1.0, 89.06707009581443
11, 1.1, 89.80332829046898
11, 1.2, 90.12607160867373
11, 1.3, 90.63035804336863
11, 1.4, 91.09430156328794
11, 1.5, 91.47755925365608
11, 1.6, 91.79021684316692
11, 1.7, 92.00201714573878
11, 1.8, 92.18356026222895
11, 1.9, 92.28441754916793
11, 2.0, 92.4357034795764
11, 2.1, 92.52647503782148
11, 2.2, 92.56681795259708
11, 2.3, 92.59707513867878
11, 2.4, 92.63741805345437
11, 2.5, 92.69793242561775
11, 2.6, 92.73827534039334
11, 2.7, 92.75844679778113
11, 2.8, 92.85930408472012
11, 2.9, 92.9198184568835
11, 3.0, 92.970247100353
11, 3.1, 92.9803328290469
11, 3.2, 93.04084720121028
11, 3.3, 93.04084720121028
11, 3.4, 93.06101865859809
11, 3.5, 93.10136157337368
12, 0.1, 83.03580433686334
12, 0.2, 83.05597579425114
12, 0.3, 83.08623298033282
12, 0.4, 83.06606152294503
12, 0.5, 83.11649016641452
12, 0.6, 83.68129097327282
12, 0.7, 84.61926374180534
12, 0.8, 85.54715078164398
12, 0.9, 86.75743822491175
12, 1.0, 87.5844679778114
12, 1.1, 88.00806858295512
12, 1.2, 88.30055471507816
12, 1.3, 88.82501260716087
12, 1.4, 89.21835602622289
12, 1.5, 89.52092788703983
12, 1.6, 89.7327281896117
12, 1.7, 89.99495713565305
